,league,season,team,player,league_id,season_id,team_id,player_id,position,matches,minutes,goals,xg,np_goals,np_xg,assists,xa,shots,key_passes,yellow_cards,red_cards,xg_chain,xg_buildup,name_sofascore,birth_ts,height,weight,preferred_foot,nationality,position_current,detailed_positions_current,market_value_current,contract_until_ts_current,popularity_score_current
168,ESP-La Liga,2425,Espanyol,Álvaro Aguado,4,2024,141,10884,M S,16,421,0,0.4823393300175667,0,0.4823393300175667,1,0.7499874103814363,10,4,3,0,1.5331731978803873,0.7499846667051315,Álvaro Aguado,830908800.0,174.0,66.0,Right,Spain,M,['MC'],1600000.0,,146.0
169,ESP-La Liga,2425,Getafe,Abdoulaye Keita,4,2024,142,13105,M S,3,92,0,0.0552290640771389,0,0.0552290640771389,0,0.0,2,0,0,0,0.09835880249738693,0.04312973842024803,Abdoulaye Keita,1030838400.0,186.0,,,Spain,M,['MR'],205000.0,1782777600.0,43.0
170,ESP-La Liga,2425,Getafe,Alberto Risco,4,2024,142,12566,S,5,46,0,0.12849104404449463,0,0.12849104404449463,0,0.15256121195852757,4,4,0,0,0.21112082712352276,0.029341205954551697,Alberto Risco,1125360000.0,,,,Spain,M,[],190000.0,1782777600.0,56.0
171,ESP-La Liga,2425,Getafe,Alex Sola,4,2024,142,7424,M S,19,1077,0,1.0217911591753364,0,1.0217911591753364,1,1.1393643002957106,14,9,4,0,2.3317914977669716,0.6401858534663916,Álex Sola,928886400.0,178.0,,Right,Spain,F,"['RW', 'DR']",2100000.0,1782777600.0,267.0
172,ESP-La Liga,2425,Getafe,Alvaro Rodríguez,4,2024,142,11186,F S,22,831,2,1.3045803681015968,2,1.3045803681015968,0,0.6382230799645185,25,5,6,0,2.529938815161586,0.89933867380023,Álvaro Rodriguez,1089763200.0,193.0,,Left,Uruguay,F,['ST'],3600000.0,1877472000.0,14483.0
173,ESP-La Liga,2425,Getafe,Bertug Yildirim,4,2024,142,12039,F S,22,1101,1,2.605826680548489,1,2.605826680548489,0,1.1420183782465756,19,9,7,0,3.125240233261138,0.12507348880171776,Bertuğ Yıldırım,1026432000.0,186.0,,Right,Türkiye,F,['ST'],2100000.0,1877472000.0,1599.0
174,ESP-La Liga,2425,Getafe,Borja Mayoral,4,2024,142,2252,F S,24,1064,5,4.096165407449007,4,3.352887751534581,1,1.3159064333885908,20,8,0,0,5.958818988874555,1.8407440036535263,Borja Mayoral,860198400.0,182.0,68.0,Right,Spain,F,['ST'],7800000.0,1814313600.0,2505.0
175,ESP-La Liga,2425,Getafe,Carles Pérez,4,2024,142,7609,M S,27,1438,3,3.4532571025192738,3,3.4532571025192738,0,1.2140490878373384,34,16,2,0,5.970107097178698,1.6416324898600578,Carles Pérez,887587200.0,172.0,,Left,Spain,M,"['RW', 'MR']",1700000.0,1782777600.0,1018.0
176,ESP-La Liga,2425,Getafe,Christantus Uche,4,2024,142,12726,F M S,33,2542,4,3.5409127213060856,4,3.5409127213060856,6,4.277017377316952,50,29,5,2,10.609380455687642,4.319228434935212,Christantus Uche,1053302400.0,190.0,84.0,Both,Nigeria,F,"['MC', 'ST']",16500000.0,1782777600.0,4334.0
177,ESP-La Liga,2425,Getafe,Coba da Costa,4,2024,142,13047,M S,19,1003,1,1.4314221981912851,1,1.4314221981912851,1,1.62605188973248,23,9,4,0,4.223033240064979,1.6803572215139866,Coba da Costa,1027641600.0,182.0,,Right,Guinea-Bissau,M,['ML'],2600000.0,1782777600.0,401.0
178,ESP-La Liga,2425,Getafe,David Argüelles,4,2024,142,13106,S,1,4,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,David Arguelles,1009843200.0,170.0,,Left,Spain,D,['DL'],160000.0,1782777600.0,12.0
179,ESP-La Liga,2425,Getafe,David Soria,4,2024,142,2415,GK,38,3420,0,0.0,0,0.0,0,0.0,0,0,2,0,1.185771830379963,1.185771830379963,David Soria,733881600.0,192.0,85.0,Right,Spain,G,['GK'],2900000.0,1782777600.0,892.0
180,ESP-La Liga,2425,Getafe,Diego Rico,4,2024,142,5065,D S,33,2822,0,0.33322237711399794,0,0.33322237711399794,3,3.2881504325196147,16,36,9,1,8.30121813248843,5.797270404174924,Diego Rico,730425600.0,181.0,76.0,Left,Spain,D,['DL'],1200000.0,1782777600.0,788.0
181,ESP-La Liga,2425,Getafe,Djené Dakonam,4,2024,142,6151,D M,31,2566,0,0.23097299691289663,0,0.23097299691289663,0,0.5771179310977459,6,9,12,1,2.182646923698485,1.6235282914713025,,,,,,,,,,,
182,ESP-La Liga,2425,Getafe,Domingos Duarte,4,2024,142,7860,D S,22,1865,1,0.4832622818648815,1,0.4832622818648815,0,0.042699456214904785,3,2,3,2,2.0275963619351387,1.984896905720234,Domingos Duarte,794793600.0,191.0,83.0,Right,Portugal,D,['DC'],870000.0,1782777600.0,706.0
183,ESP-La Liga,2425,Getafe,Gorka Rivera,4,2024,142,10991,S,1,15,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,Gorka Rivera,1091318400.0,175.0,,Left,Spain,D,[],105000.0,1877472000.0,15.0
184,ESP-La Liga,2425,Getafe,Ismael Bekhoucha,4,2024,142,13334,S,5,51,0,0.0,0,0.0,0,0.0,0,0,2,0,0.09944991022348404,0.09944991022348404,Ismael Bekhoucha,1100908800.0,176.0,,Right,Morocco,D,[],290000.0,1845936000.0,1032.0
185,ESP-La Liga,2425,Getafe,Jesús Santiago,4,2024,142,10561,M S,19,333,0,0.022750316187739372,0,0.022750316187739372,0,0.0,1,0,4,0,0.22634169831871986,0.2035913821309805,Jesús Santiago Garrido,1087344000.0,,,,Spain,M,[],,,1.0
186,ESP-La Liga,2425,Getafe,John Finn,4,2024,142,9170,S,4,36,0,0.11082341335713863,0,0.11082341335713863,0,0.0,2,0,1,0,0.12724318727850914,0.016419775784015656,Max Johnston,1131926400.0,185.0,,Left,Ireland,F,['ST'],,1795996800.0,9.0
187,ESP-La Liga,2425,Getafe,Juan Bernat,4,2024,142,414,D M S,24,892,0,0.6867508264258504,0,0.6867508264258504,2,1.0954946149140596,6,10,0,0,3.2359174489974976,1.6032230257987976,Juan Bernat,730944000.0,170.0,67.0,Left,Spain,D,"['DL', 'ML']",1600000.0,1782777600.0,1136.0
188,ESP-La Liga,2425,Getafe,Juan Berrocal,4,2024,142,7186,D S,19,1061,0,0.5594088397920132,0,0.5594088397920132,0,0.009886503219604492,4,1,6,1,1.2938134968280792,1.2938134968280792,Juan Berrocal,918172800.0,187.0,,Both,Spain,D,['DC'],1500000.0,1782777600.0,93.0
189,ESP-La Liga,2425,Getafe,Juan Iglesias,4,2024,142,9218,D M S,37,2888,0,1.4231894612312317,0,1.4231894612312317,1,2.0262022223323584,21,19,4,0,7.284523168578744,5.103721309453249,Juan Iglesias,899424000.0,185.0,,Right,Spain,D,['DR'],4800000.0,1782777600.0,580.0
190,ESP-La Liga,2425,Getafe,Juanmi,4,2024,142,897,F M S,24,914,0,3.68753713183105,0,3.68753713183105,0,0.8351753782480955,19,8,4,0,6.010710448026657,1.7331584673374891,Juanmi Latasa,985305600.0,191.0,,Left,Spain,F,['ST'],1900000.0,1877472000.0,1927.0
191,ESP-La Liga,2425,Getafe,Luis Milla,4,2024,142,8725,M S,33,2887,1,1.8550234846770763,0,1.1117458753287792,4,4.254146805033088,32,70,6,0,6.354824848473072,4.941841447725892,Luis Milla,781488000.0,175.0,,Right,Spain,M,"['MC', 'DM']",3200000.0,1814313600.0,1579.0
192,ESP-La Liga,2425,Getafe,Mauro Arambarri,4,2024,142,3264,F M S,35,2670,10,9.48172677308321,7,7.251893870532513,0,0.6496659852564335,56,18,10,0,9.033397678285837,3.0904699601233006,Mauro Arambarri,812419200.0,175.0,76.0,Right,Uruguay,M,"['MC', 'DM']",10300000.0,1845936000.0,1475.0
193,ESP-La Liga,2425,Getafe,Nabil Aberdin,4,2024,142,12154,M S,7,270,0,0.03285218682140112,0,0.03285218682140112,0,0.010965962894260883,2,1,1,0,0.09296880196779966,0.06011661421507597,Nabil Aberdin,1030060800.0,182.0,,Right,France,D,['DC'],560000.0,1782777600.0,253.0
194,ESP-La Liga,2425,Getafe,Nyom,4,2024,142,565,D M S,20,877,1,0.5395618956536055,1,0.5395618956536055,2,0.366000946611166,9,5,3,0,0.9899815265089273,0.39199149422347546,Allan Nyom,579225600.0,190.0,81.0,Right,Cameroon,D,"['DR', 'DC']",220000.0,1782777600.0,779.0
195,ESP-La Liga,2425,Getafe,Omar Alderete,4,2024,142,8986,D M,34,2999,1,2.1423439290374517,1,2.1423439290374517,0,0.9147684648633003,38,11,8,0,3.7829769225791097,2.743792448192835,Omar Alderete,851558400.0,187.0,77.0,Left,Paraguay,D,['DC'],12700000.0,1877472000.0,5378.0
196,ESP-La Liga,2425,Getafe,Peter,4,2024,142,10188,M S,17,433,0,1.1894913874566555,0,1.1894913874566555,0,0.12247736193239689,12,4,1,0,1.7002479191869497,0.6087738163769245,Péter Gulácsi,641952000.0,190.0,83.0,Right,Hungary,G,['GK'],1900000.0,1814313600.0,2324.0
197,ESP-La Liga,2425,Getafe,Ramón Terrats,4,2024,142,10947,F M S,26,1356,4,2.913407781161368,4,2.913407781161368,1,3.267416248098016,21,17,2,0,8.115381550043821,3.238492589443922,Ramón Terrats,971827200.0,179.0,,Left,Spain,M,"['MC', 'DM']",3200000.0,1782777600.0,546.0
198,ESP-La Liga,2425,Girona,Abel Ruiz,4,2024,223,7549,F S,23,1383,4,4.9005944691598415,3,3.41403915733099,0,0.43941837549209595,23,8,3,0,4.868652863427997,1.384280538186431,Abel Ruíz,949017600.0,182.0,,Right,Spain,F,['ST'],2800000.0,1877472000.0,1418.0
199,ESP-La Liga,2425,Girona,Alejandro Francés,4,2024,223,12723,D S,18,1188,0,0.160219831392169,0,0.160219831392169,0,0.33341701701283455,6,3,2,0,3.6179798804223537,3.4983481355011463,Alejandro Francés,1028160000.0,180.0,,Right,Spain,D,"['DC', 'DR']",2800000.0,1877472000.0,577.0
200,ESP-La Liga,2425,Girona,Arnau Martinez,4,2024,223,10949,D M S,32,2631,2,2.5853976234793663,2,2.5853976234793663,2,1.9221024503931403,19,18,3,0,10.227491691708565,8.097760723903775,Arnau Martínez,1051228800.0,181.0,,Right,Spain,D,['DR'],10800000.0,1814313600.0,1619.0
201,ESP-La Liga,2425,Girona,Arnaut Danjuma Groeneveld,4,2024,223,8066,F M S,28,1562,4,4.417052231729031,4,4.417052231729031,0,2.2786391004920006,36,24,3,0,6.5542207807302475,1.8586476054042578,,,,,,,,,,,
202,ESP-La Liga,2425,Girona,Arthur,4,2024,223,6942,M S,15,943,0,0.27020394057035446,0,0.27020394057035446,0,0.1782594732940197,6,5,2,0,1.3802417162805796,1.2591113429516554,Arthur,839808000.0,172.0,67.0,Right,Brazil,M,"['MC', 'DM']",4200000.0,1782777600.0,9008.0
203,ESP-La Liga,2425,Girona,Bojan Miovski,4,2024,223,12995,F S,17,898,2,2.675680473446846,2,2.675680473446846,1,0.1712184799835086,14,4,0,0,3.2487660124897957,0.715272213332355,Bojan Miovski,930182400.0,188.0,,Left,North Macedonia,F,['ST'],2400000.0,1877472000.0,1303.0
204,ESP-La Liga,2425,Girona,Bryan Gil Salvatierra,4,2024,223,7338,D F M S,25,1769,3,2.3540807403624058,3,2.3540807403624058,3,2.9273234866559505,32,22,4,0,7.851792827248573,4.512992458418012,,,,,,,,,,,
205,ESP-La Liga,2425,Girona,Cristhian Stuani,4,2024,223,1709,F S,32,998,11,8.713445205241442,8,6.48361237719655,2,0.42860953137278557,34,7,4,0,5.798142310231924,0.6325159445405006,Cristhian Stuani,529459200.0,184.0,74.0,Right,Uruguay,F,['ST'],835000.0,1782777600.0,1810.0
206,ESP-La Liga,2425,Girona,Daley Blind,4,2024,223,548,D S,34,2774,0,0.4222466517239809,0,0.4222466517239809,2,2.2111893985420465,10,19,2,0,12.418609752319753,10.995030511170626,Daley Blind,636940800.0,180.0,72.0,Left,Netherlands,D,"['DC', 'DL']",1500000.0,1782777600.0,2808.0
207,ESP-La Liga,2425,Girona,David López,4,2024,223,1857,D S,29,2429,1,1.0169810615479946,1,1.0169810615479946,1,0.7759831454604864,12,4,4,0,8.894371684640646,8.797762390226126,David López,623894400.0,185.0,81.0,Right,Spain,D,['DC'],730000.0,1782777600.0,522.0
208,ESP-La Liga,2425,Girona,Donny van de Beek,4,2024,223,8821,M S,26,1435,2,1.390021063387394,2,1.390021063387394,2,3.203115929849446,18,18,5,0,6.711185414344072,4.529698332771659,Donny van de Beek,861321600.0,183.0,74.0,Right,Netherlands,M,"['MC', 'AM', 'DM']",2100000.0,1845936000.0,7832.0
209,ESP-La Liga,2425,Girona,Ferrán Ruiz,4,2024,223,13186,S,1,14,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,Ferrán Ruiz,1051315200.0,172.0,,Right,Spain,D,[],26000.0,1782777600.0,35.0
210,ESP-La Liga,2425,Girona,Gabriel Misehouy,4,2024,223,12722,F S,9,235,1,0.7535906955599785,1,0.7535906955599785,0,0.18367770873010159,6,4,0,0,1.0116856452077627,0.25443299394100904,Gabriel Misehouy,1121644800.0,173.0,,Right,Netherlands,M,['MC'],875000.0,1782777600.0,659.0
211,ESP-La Liga,2425,Girona,Iker Almena,4,2024,223,11738,S,2,40,0,0.04078073054552078,0,0.04078073054552078,1,0.5271588806062937,1,2,0,0,0.671602189540863,0.1275573968887329,Iker Almena,1083628800.0,176.0,71.0,Left,Spain,M,['ML'],1400000.0,1782777600.0,543.0
212,ESP-La Liga,2425,Girona,Iván Martín,4,2024,223,7529,M S,32,2054,1,1.4308387525379658,1,1.4308387525379658,1,1.8869791738688946,11,22,1,0,10.736840901896358,8.157949836924672,Iván Martín,918950400.0,178.0,,Left,Spain,M,"['MC', 'DM', 'AM']",5500000.0,1845936000.0,882.0
213,ESP-La Liga,2425,Girona,Jhon Solis,4,2024,223,12046,M S,19,491,1,0.6953313462436199,1,0.6953313462436199,0,0.05165662057697773,4,2,3,0,1.400166291743517,0.7516260519623756,Jhon Solís,1096761600.0,186.0,,Right,Colombia,M,"['MC', 'DM']",2700000.0,1782777600.0,1633.0
214,ESP-La Liga,2425,Girona,Juanpe,4,2024,223,6121,D S,12,720,0,0.09127175062894821,0,0.09127175062894821,0,0.17641297634691,2,3,2,0,2.1675596088171005,2.160725638270378,Juanpe,672969600.0,189.0,85.0,Right,Spain,D,['DC'],520000.0,1811721600.0,172.0
215,ESP-La Liga,2425,Girona,Kim Min-Su,4,2024,223,13152,S,3,19,0,0.0,0,0.0,0,0.0,0,0,0,0,0.04795631393790245,0.04795631393790245,Min-su Kim,1137628800.0,177.0,,Right,South Korea,F,['LW'],2100000.0,1782777600.0,742.0
216,ESP-La Liga,2425,Girona,Ladislav Krejcí,4,2024,223,12721,D S,28,2436,2,1.6796669187024236,2,1.6796669187024236,0,0.3311499524861574,18,8,9,0,5.476491022855043,5.12742255628109,Ladislav Krejčí,924566400.0,191.0,,Left,Czechia,D,"['DC', 'DL']",21000000.0,1782777600.0,2131.0
217,ESP-La Liga,2425,Girona,Miguel Gutiérrez,4,2024,223,8513,D M,29,2477,1,1.8718257248401642,1,1.8718257248401642,5,4.057582646608353,28,41,4,0,13.277818597853184,10.092323137447238,Miguel Gutiérrez,996192000.0,180.0,,Left,Spain,D,"['DL', 'ML']",18500000.0,1909008000.0,4357.0
218,ESP-La Liga,2425,Girona,Oriol Romeu,4,2024,223,842,M S,25,1357,0,0.202604528516531,0,0.202604528516531,0,0.550816060975194,5,8,5,0,7.159846590831876,6.569908503443003,Oriol Romeu,685670400.0,182.0,83.0,Right,Spain,M,"['MC', 'DM']",740000.0,,14132.0
219,ESP-La Liga,2425,Girona,Papa Dame Ba,4,2024,223,13171,S,1,48,0,0.07308053225278854,0,0.07308053225278854,0,0.0,1,0,0,0,0.10325630009174347,0.030175767838954926,Pape Mamadou Diouf,410140800.0,185.0,,Right,Senegal,G,[],,,1.0
220,ESP-La Liga,2425,Girona,Pau López,4,2024,223,2107,S,1,42,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,Pau López,787276800.0,189.0,77.0,Left,Spain,G,['GK'],2700000.0,1845936000.0,1229.0
221,ESP-La Liga,2425,Girona,Paulo Gazzaniga,4,2024,223,973,GK,36,3198,0,0.0,0,0.0,0,0.0,0,0,3,0,4.477905694395304,4.477905694395304,Paulo Gazzaniga,694310400.0,196.0,90.0,Right,Argentina,G,['GK'],2100000.0,1814313600.0,1919.0
222,ESP-La Liga,2425,Girona,Portu,4,2024,223,6118,F M S,27,728,1,1.7564097288995981,1,1.7564097288995981,2,1.6340558864176273,8,14,4,0,4.305601870641112,0.9802276045084,Portu,706406400.0,167.0,70.0,Right,Spain,F,['RW'],1600000.0,1814313600.0,866.0
223,ESP-La Liga,2425,Girona,Silvi Clua,4,2024,223,11737,M S,4,163,0,0.033975085243582726,0,0.033975085243582726,0,0.03396781533956528,2,1,0,0,0.6803017221391201,0.6123587936162949,Gabriel Silva,1016755200.0,177.0,,Both,Brazil,F,"['LW', 'ST']",4200000.0,1814313600.0,820.0
224,ESP-La Liga,2425,Girona,Viktor Tsygankov,4,2024,223,11322,F M S,27,1947,2,2.957321310415864,2,2.957321310415864,5,4.1547895623371005,35,33,1,0,8.767555436119437,4.718396511860192,Viktor Tsygankov,879552000.0,178.0,70.0,Left,Ukraine,M,['RW'],15700000.0,1814313600.0,5455.0
225,ESP-La Liga,2425,Girona,Vladyslav Krapyvtsov,4,2024,223,13420,GK,2,180,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,Vladyslav Krapyvtsov,1119657600.0,188.0,70.0,Right,Ukraine,G,['GK'],440000.0,1877472000.0,605.0
226,ESP-La Liga,2425,Girona,Yangel Herrera,4,2024,223,7350,M S,29,2293,4,4.82616575434804,4,4.82616575434804,3,2.4068149104714394,39,16,10,1,8.74448224529624,4.21010279469192,Yangel Herrera,884131200.0,184.0,75.0,Right,Venezuela,M,"['MC', 'DM']",8400000.0,1909008000.0,4318.0
227,ESP-La Liga,2425,Girona,Yáser Asprilla,4,2024,223,13005,F M S,27,1392,3,1.9813351966440678,3,1.9813351966440678,1,3.059433316811919,38,24,2,0,8.957312654703856,5.047165253199637,Yáser Asprilla,1069200000.0,176.0,,Left,Colombia,M,"['RW', 'AM']",12800000.0,1782777600.0,10133.0
228,ESP-La Liga,2425,Las Palmas,Aboubacar Bassinga,4,2024,144,12736,S,1,2,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,Aboubacar Bassinga,1121212800.0,,,Left,Côte d'Ivoire,M,[],195000.0,1782777600.0,112.0
229,ESP-La Liga,2425,Las Palmas,Adnan Januzaj,4,2024,144,323,F M S,18,563,2,0.991336464881897,2,0.991336464881897,1,1.1676771398633718,16,16,4,0,2.8455381020903587,1.26646002009511,Adnan Januzaj,791942400.0,186.0,75.0,Left,Belgium,M,['RW'],1300000.0,1782777600.0,1629.0
230,ESP-La Liga,2425,Las Palmas,Alberto Moleiro,4,2024,144,12160,F M S,35,2765,6,5.749200511723757,6,5.749200511723757,1,3.676157739944756,68,41,5,0,12.830253762193024,5.828310145065188,Alberto Moleiro,1064880000.0,172.0,,Right,Spain,M,"['ML', 'LW']",33000000.0,1909008000.0,3674.0
231,ESP-La Liga,2425,Las Palmas,Andy Pelmard,4,2024,144,6501,D S,4,202,0,0.017262747511267662,0,0.017262747511267662,0,0.07758642733097076,1,1,1,0,0.11739076301455498,0.11739076301455498,Andy Pelmard,952819200.0,179.0,,Right,Madagascar,D,"['DC', 'DR']",2100000.0,1782777600.0,439.0
232,ESP-La Liga,2425,Las Palmas,Arturo Rodríguez,4,2024,144,13644,S,1,18,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,Arturo Rodríguez,1154736000.0,,,Left,Spain,F,[],23000.0,1845936000.0,16.0
233,ESP-La Liga,2425,Las Palmas,Benito Ramírez,4,2024,144,5041,D M S,19,431,0,0.31323983147740364,0,0.31323983147740364,0,0.9064611420035362,10,13,2,1,1.999934496358037,1.3046182934194803,Benito Ramírez,805420800.0,180.0,,Left,Spain,M,['DL'],650000.0,1782777600.0,84.0
234,ESP-La Liga,2425,Las Palmas,Daley Sinkgraven,4,2024,144,7899,D S,2,94,0,0.0,0,0.0,0,0.01425859797745943,0,1,0,0,0.5968886837363243,0.5968886837363243,Daley Sinkgraven,804816000.0,179.0,65.0,Left,Netherlands,D,['DL'],415000.0,1782777600.0,222.0
235,ESP-La Liga,2425,Las Palmas,Diego Martín,4,2024,144,13531,S,2,30,0,0.017401913180947304,0,0.017401913180947304,0,0.0,1,0,0,0,0.017401913180947304,0.0,Diego Martínez Beto,1175904000.0,,,Right,Spain,M,['MC'],23000.0,1909008000.0,397.0
236,ESP-La Liga,2425,Las Palmas,Dinko Horkas,4,2024,144,12740,GK S,13,1081,0,0.0,0,0.0,0,0.0,0,0,1,0,0.6876389980316162,0.6876389980316162,Dinko Horkaš,921024000.0,189.0,,Right,Croatia,G,['GK'],1100000.0,1845936000.0,375.0
237,ESP-La Liga,2425,Las Palmas,Dário Essugo,4,2024,144,13094,M S,27,1985,1,0.6471306988969445,1,0.6471306988969445,0,0.4316724920645356,23,13,7,2,4.46547017712146,3.756997517310083,Dário Essugo,1110758400.0,178.0,,Right,Portugal,M,"['MC', 'DM']",18600000.0,2003702400.0,9959.0
238,ESP-La Liga,2425,Las Palmas,Enzo Loiodice,4,2024,144,6712,M S,17,661,0,0.21660929545760155,0,0.21660929545760155,0,0.1672270242124796,7,5,3,0,1.9230579771101475,1.7084442004561424,Enzo Loiodice,975283200.0,176.0,,Left,France,M,"['MC', 'DM', 'AM']",1200000.0,1782777600.0,331.0
239,ESP-La Liga,2425,Las Palmas,Fabio González,4,2024,144,6079,S,2,44,0,0.07499051839113235,0,0.07499051839113235,0,0.0,2,0,0,0,0.034476570785045624,0.0,Fabio González,855705600.0,176.0,,Right,Spain,M,"['MC', 'DM']",490000.0,1782777600.0,35.0
240,ESP-La Liga,2425,Las Palmas,Fabio Silva,4,2024,144,8778,F M S,24,1902,10,9.277339147403836,8,7.0475062392652035,3,2.487750245258212,49,16,7,0,9.964714661240578,2.4896166315302253,Fábio Silva,1027036800.0,185.0,,Right,Portugal,F,"['ST', 'LW']",27000000.0,1909008000.0,5401.0
241,ESP-La Liga,2425,Las Palmas,Jaime Mata,4,2024,144,7009,F M S,30,571,0,2.454514908604324,0,2.454514908604324,0,0.10704626888036728,17,3,8,0,3.0006161741912365,0.5710783675312996,Jaime Mata,593654400.0,185.0,75.0,Right,Spain,F,['ST'],95000.0,1782777600.0,435.0
242,ESP-La Liga,2425,Las Palmas,Jasper Cillessen,4,2024,144,5057,GK,27,2339,0,0.0,0,0.0,0,0.0,0,0,1,0,2.925926886498928,2.925926886498928,Jasper Cillessen,609206400.0,185.0,83.0,Right,Netherlands,G,['GK'],275000.0,1782777600.0,1483.0
243,ESP-La Liga,2425,Las Palmas,Javi Muñoz,4,2024,144,4168,D M S,35,2592,1,2.036266847513616,1,2.036266847513616,3,2.3168882727622986,25,29,5,0,8.457278970628977,5.359604928642511,Javier Muñoz,793929600.0,179.0,75.0,Right,Spain,M,"['MC', 'AM']",1400000.0,1845936000.0,316.0
244,ESP-La Liga,2425,Las Palmas,José Campaña,4,2024,144,4034,M S,25,1208,0,0.1375535074621439,0,0.1375535074621439,3,0.8891085628420115,5,13,4,0,2.551904497668147,2.465941285714507,José Campaña,738806400.0,179.0,72.0,Right,Spain,M,['MC'],725000.0,1782777600.0,233.0
245,ESP-La Liga,2425,Las Palmas,José Carlos González,4,2024,144,13645,S,1,8,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,Jose Carlos Gonzalez Colmenar,259286400.0,183.0,,,Spain,G,[],,,1.0
246,ESP-La Liga,2425,Las Palmas,Juan Herzog,4,2024,144,11747,D S,19,1321,0,0.586847435683012,0,0.586847435683012,0,0.0,10,0,1,0,2.7008586302399635,2.597265738993883,Juanma Herzog,1084406400.0,186.0,,Right,Spain,D,['DC'],1500000.0,1845936000.0,237.0
247,ESP-La Liga,2425,Las Palmas,Kirian Rodríguez,4,2024,144,11743,M,21,1792,0,1.693218463100493,0,1.693218463100493,3,1.669024096801877,21,16,2,0,7.692378982901573,5.614286290481687,Kirian Rodríguez,825984000.0,180.0,,Right,Spain,M,"['MC', 'AM', 'DM']",1000000.0,1845936000.0,432.0
248,ESP-La Liga,2425,Las Palmas,Manu Fuster,4,2024,144,12738,F M S,28,958,2,0.7450216170400381,2,0.7450216170400381,1,1.3880910379812121,18,28,2,0,3.029275342822075,1.4052639389410615,Manuel Fuster,877478400.0,169.0,,Right,Spain,M,"['ML', 'LW']",1600000.0,1845936000.0,228.0
249,ESP-La Liga,2425,Las Palmas,Marc Cardona,4,2024,144,5159,S,11,98,0,0.2827252447605133,0,0.2827252447605133,0,0.0,4,0,2,0,0.5431439466774464,0.26041870191693306,Marc Cardona,805161600.0,182.0,68.0,Right,Spain,F,['ST'],465000.0,1782777600.0,191.0
250,ESP-La Liga,2425,Las Palmas,Marvin Park,4,2024,144,8863,D F M S,23,1008,0,0.22653794661164284,0,0.22653794661164284,0,1.275867696851492,5,6,4,0,3.4733193833380938,2.1760428566485643,Marvin Park,952387200.0,177.0,,Right,Spain,D,"['DR', 'RW']",1100000.0,1845936000.0,630.0
251,ESP-La Liga,2425,Las Palmas,Mika Mármol,4,2024,144,10224,D M S,30,2398,0,0.4563526511192322,0,0.4563526511192322,1,1.5602368731051683,10,16,5,0,7.467444524168968,6.85720550082624,Mika Mármol,993945600.0,181.0,,Left,Spain,D,"['DC', 'DL']",9100000.0,1782777600.0,768.0
252,ESP-La Liga,2425,Las Palmas,Oliver McBurnie,4,2024,144,1736,F S,34,1835,3,6.037325001321733,3,6.037325001321733,6,3.4504245165735483,32,23,3,0,10.23814307153225,1.5718960762023926,Oliver McBurnie,833846400.0,188.0,79.0,Right,Scotland,F,['ST'],2700000.0,1845936000.0,1048.0
253,ESP-La Liga,2425,Las Palmas,Pejiño,4,2024,144,11746,S,1,12,0,0.02730782888829708,0,0.02730782888829708,0,0.0,1,0,0,0,0.02730782888829708,0.0,Pejiño,838598400.0,177.0,,Left,Spain,M,"['RW', 'MR']",550000.0,1782777600.0,113.0
254,ESP-La Liga,2425,Las Palmas,Sandro Ramírez,4,2024,144,2537,F M S,31,2086,9,4.299026200547814,8,3.555748550221324,3,3.498643457889557,52,28,6,0,7.435247108340263,2.219607894308865,Sandro Ramírez,805248000.0,175.0,71.0,Right,Spain,M,['ST'],935000.0,1782777600.0,901.0
255,ESP-La Liga,2425,Las Palmas,Scott McKenna,4,2024,144,10757,D S,29,2468,0,1.1912503112107515,0,1.1912503112107515,0,0.24653062969446182,10,4,5,1,4.782997235655785,4.271701442077756,Scott McKenna,847756800.0,188.0,73.0,Left,Scotland,D,['DC'],3700000.0,1877472000.0,1008.0
256,ESP-La Liga,2425,Las Palmas,Sergio Viera,4,2024,144,13366,M S,2,92,0,0.018044117838144302,0,0.018044117838144302,0,0.0,1,0,1,0,0.024778729304671288,0.024778729304671288,Sergio Vieira,1115510400.0,,,,Spain,M,[],27000.0,1782777600.0,8.0
257,ESP-La Liga,2425,Las Palmas,Stefan Bajcetic,4,2024,144,10723,D M S,14,986,1,0.1618144428357482,1,0.1618144428357482,0,0.21842641942203045,5,7,4,0,1.4333512708544731,1.2132029794156551,Stefan Bajčetić,1098403200.0,185.0,,Right,Spain,M,['MC'],6800000.0,1814313600.0,10357.0
258,ESP-La Liga,2425,Las Palmas,Valentín Pezzolesi,4,2024,144,12739,S,1,5,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,Valentin Pezzolesi,1176681600.0,,,Right,Spain,D,[],97000.0,1814313600.0,94.0
